Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2021-10-06T19:30:00+02:00;2021-10-06;19:30;11;Île-de-France;;;;;;8405;Consolidé;
2021-10-06T23:30:00+02:00;2021-10-06;23:30;11;Île-de-France;;;;;;7275;Consolidé;
2021-10-07T03:00:00+02:00;2021-10-07;03:00;11;Île-de-France;4583;Définitif;;;4583;5611;Consolidé;10194
2021-10-07T06:00:00+02:00;2021-10-07;06:00;11;Île-de-France;7974;Définitif;;;7974;6153;Consolidé;14127
2021-10-07T09:00:00+02:00;2021-10-07;09:00;11;Île-de-France;7553;Définitif;;;7553;8500;Consolidé;16053
2021-10-07T14:00:00+02:00;2021-10-07;14:00;11;Île-de-France;4783;Définitif;;;4783;7949;Consolidé;12732
2021-10-07T20:00:00+02:00;2021-10-07;20:00;11;Île-de-France;6146;Définitif;;;6146;8525;Consolidé;14671
2021-10-08T00:00:00+02:00;2021-10-08;00:00;11;Île-de-France;4150;Définitif;;;4150;6927;Consolidé;11077
2021-10-08T03:30:00+02:00;2021-10-08;03:30;11;Île-de-France;;;;;;5406;Consolidé;
2021-10-08T04:00:00+02:00;2021-10-08;04:00;11;Île-de-France;4533;Définitif;;;4533;5397;Consolidé;9930
2021-10-08T05:30:00+02:00;2021-10-08;05:30;11;Île-de-France;;;;;;5764;Consolidé;
2021-10-08T11:30:00+02:00;2021-10-08;11:30;11;Île-de-France;;;;;;8346;Consolidé;
2021-10-08T18:00:00+02:00;2021-10-08;18:00;11;Île-de-France;4785;Définitif;;;4785;7347;Consolidé;12132
2021-10-08T19:00:00+02:00;2021-10-08;19:00;11;Île-de-France;5506;Définitif;;;5506;7643;Consolidé;13149
2021-10-08T20:00:00+02:00;2021-10-08;20:00;11;Île-de-France;5580;Définitif;;;5580;8171;Consolidé;13751
2021-10-09T01:30:00+02:00;2021-10-09;01:30;11;Île-de-France;;;;;;5841;Consolidé;
2021-10-09T02:00:00+02:00;2021-10-09;02:00;11;Île-de-France;4254;Définitif;;;4254;5626;Consolidé;9880
2021-10-09T03:00:00+02:00;2021-10-09;03:00;11;Île-de-France;4398;Définitif;;;4398;5344;Consolidé;9742
2021-10-09T04:00:00+02:00;2021-10-09;04:00;11;Île-de-France;4789;Définitif;;;4789;5187;Consolidé;9976
2021-10-09T08:00:00+02:00;2021-10-09;08:00;11;Île-de-France;7222;Définitif;;;7222;6200;Consolidé;13422
2021-10-09T10:30:00+02:00;2021-10-09;10:30;11;Île-de-France;;;;;;7264;Consolidé;
2021-10-09T12:00:00+02:00;2021-10-09;12:00;11;Île-de-France;5691;Définitif;;;5691;7482;Consolidé;13173
2021-10-09T14:00:00+02:00;2021-10-09;14:00;11;Île-de-France;4607;Définitif;;;4607;7178;Consolidé;11785
2021-10-09T14:30:00+02:00;2021-10-09;14:30;11;Île-de-France;;;;;;7146;Consolidé;
2021-10-09T15:30:00+02:00;2021-10-09;15:30;11;Île-de-France;;;;;;6744;Consolidé;
2021-10-09T17:00:00+02:00;2021-10-09;17:00;11;Île-de-France;4078;Définitif;;;4078;6527;Consolidé;10605
2021-10-09T17:30:00+02:00;2021-10-09;17:30;11;Île-de-France;;;;;;6520;Consolidé;
2021-10-09T20:00:00+02:00;2021-10-09;20:00;11;Île-de-France;5316;Définitif;;;5316;7637;Consolidé;12953
2021-10-09T23:30:00+02:00;2021-10-09;23:30;11;Île-de-France;;;;;;7023;Consolidé;
2021-10-10T00:30:00+02:00;2021-10-10;00:30;11;Île-de-France;;;;;;6521;Consolidé;
2021-10-10T02:30:00+02:00;2021-10-10;02:30;11;Île-de-France;;;;;;5659;Consolidé;
2021-10-10T05:00:00+02:00;2021-10-10;05:00;11;Île-de-France;5383;Définitif;;;5383;5199;Consolidé;10582
2021-10-10T07:00:00+02:00;2021-10-10;07:00;11;Île-de-France;6859;Définitif;;;6859;5619;Consolidé;12478
2021-10-10T07:30:00+02:00;2021-10-10;07:30;11;Île-de-France;;;;;;5730;Consolidé;
2021-10-10T08:30:00+02:00;2021-10-10;08:30;11;Île-de-France;;;;;;6006;Consolidé;
2021-10-10T10:30:00+02:00;2021-10-10;10:30;11;Île-de-France;;;;;;6951;Consolidé;
2021-10-10T11:30:00+02:00;2021-10-10;11:30;11;Île-de-France;;;;;;7150;Consolidé;
2021-10-10T15:30:00+02:00;2021-10-10;15:30;11;Île-de-France;;;;;;6536;Consolidé;
2021-10-10T16:00:00+02:00;2021-10-10;16:00;11;Île-de-France;4211;Définitif;;;4211;6434;Consolidé;10645
2021-10-10T16:30:00+02:00;2021-10-10;16:30;11;Île-de-France;;;;;;6333;Consolidé;
2021-10-10T18:30:00+02:00;2021-10-10;18:30;11;Île-de-France;;;;;;6745;Consolidé;
2021-10-10T21:00:00+02:00;2021-10-10;21:00;11;Île-de-France;5710;Définitif;;;5710;7474;Consolidé;13184
2021-10-10T22:30:00+02:00;2021-10-10;22:30;11;Île-de-France;;;;;;6901;Consolidé;
2021-10-11T01:30:00+02:00;2021-10-11;01:30;11;Île-de-France;;;;;;5879;Consolidé;
2021-10-11T03:30:00+02:00;2021-10-11;03:30;11;Île-de-France;;;;;;5384;Consolidé;
2021-10-11T07:30:00+02:00;2021-10-11;07:30;11;Île-de-France;;;;;;7617;Consolidé;
2021-10-11T09:30:00+02:00;2021-10-11;09:30;11;Île-de-France;;;;;;8393;Consolidé;
2021-10-11T10:00:00+02:00;2021-10-11;10:00;11;Île-de-France;6630;Définitif;;;6630;8344;Consolidé;14974
2021-10-11T10:30:00+02:00;2021-10-11;10:30;11;Île-de-France;;;;;;8255;Consolidé;
2021-10-11T12:00:00+02:00;2021-10-11;12:00;11;Île-de-France;6023;Définitif;;;6023;8361;Consolidé;14384
2021-10-11T13:30:00+02:00;2021-10-11;13:30;11;Île-de-France;;;;;;8177;Consolidé;
2021-10-11T14:00:00+02:00;2021-10-11;14:00;11;Île-de-France;5245;Définitif;;;5245;8100;Consolidé;13345
2021-10-11T19:30:00+02:00;2021-10-11;19:30;11;Île-de-France;;;;;;8908;Consolidé;
2021-10-11T23:00:00+02:00;2021-10-11;23:00;11;Île-de-France;5492;Définitif;;;5492;7719;Consolidé;13211
2021-10-12T01:30:00+02:00;2021-10-12;01:30;11;Île-de-France;;;;;;6142;Consolidé;
2021-10-12T02:30:00+02:00;2021-10-12;02:30;11;Île-de-France;;;;;;5944;Consolidé;
2021-10-12T07:30:00+02:00;2021-10-12;07:30;11;Île-de-France;;;;;;8159;Consolidé;
2021-10-12T12:30:00+02:00;2021-10-12;12:30;11;Île-de-France;;;;;;8766;Consolidé;
2021-10-12T16:00:00+02:00;2021-10-12;16:00;11;Île-de-France;6040;Définitif;;;6040;7921;Consolidé;13961
2021-09-27T21:00:00+02:00;2021-09-27;21:00;11;Île-de-France;3355;Définitif;;;3355;7321;Consolidé;10676
2021-09-28T08:00:00+02:00;2021-09-28;08:00;11;Île-de-France;4359;Définitif;;;4359;7216;Consolidé;11575
2021-09-28T08:30:00+02:00;2021-09-28;08:30;11;Île-de-France;;;;;;7361;Consolidé;
2021-09-28T09:30:00+02:00;2021-09-28;09:30;11;Île-de-France;;;;;;7618;Consolidé;
2021-09-28T13:00:00+02:00;2021-09-28;13:00;11;Île-de-France;3531;Définitif;;;3531;7698;Consolidé;11229
2021-09-28T15:30:00+02:00;2021-09-28;15:30;11;Île-de-France;;;;;;7022;Consolidé;
2021-09-28T17:00:00+02:00;2021-09-28;17:00;11;Île-de-France;2890;Définitif;;;2890;6941;Consolidé;9831
2021-09-29T00:30:00+02:00;2021-09-29;00:30;11;Île-de-France;;;;;;6032;Consolidé;
2021-09-29T05:30:00+02:00;2021-09-29;05:30;11;Île-de-France;;;;;;5052;Consolidé;
2021-09-29T06:00:00+02:00;2021-09-29;06:00;11;Île-de-France;3590;Définitif;;;3590;5362;Consolidé;8952
2021-09-29T10:00:00+02:00;2021-09-29;10:00;11;Île-de-France;3971;Définitif;;;3971;7672;Consolidé;11643
2021-09-29T15:00:00+02:00;2021-09-29;15:00;11;Île-de-France;3195;Définitif;;;3195;7423;Consolidé;10618
2021-09-29T19:30:00+02:00;2021-09-29;19:30;11;Île-de-France;;;;;;7815;Consolidé;
2021-09-29T23:00:00+02:00;2021-09-29;23:00;11;Île-de-France;3324;Définitif;;;3324;7106;Consolidé;10430
2021-09-30T04:00:00+02:00;2021-09-30;04:00;11;Île-de-France;3405;Définitif;;;3405;5055;Consolidé;8460
2021-09-30T04:30:00+02:00;2021-09-30;04:30;11;Île-de-France;;;;;;5034;Consolidé;
2021-09-30T06:30:00+02:00;2021-09-30;06:30;11;Île-de-France;;;;;;6164;Consolidé;
2021-09-30T07:00:00+02:00;2021-09-30;07:00;11;Île-de-France;5952;Définitif;;;5952;6714;Consolidé;12666
2021-09-30T11:00:00+02:00;2021-09-30;11:00;11;Île-de-France;4447;Définitif;;;4447;7943;Consolidé;12390
2021-09-30T11:30:00+02:00;2021-09-30;11:30;11;Île-de-France;;;;;;7948;Consolidé;
2021-10-01T02:00:00+02:00;2021-10-01;02:00;11;Île-de-France;3098;Définitif;;;3098;5389;Consolidé;8487
2021-10-01T04:00:00+02:00;2021-10-01;04:00;11;Île-de-France;3241;Définitif;;;3241;5057;Consolidé;8298
2021-10-01T05:30:00+02:00;2021-10-01;05:30;11;Île-de-France;;;;;;5400;Consolidé;
2021-10-01T06:00:00+02:00;2021-10-01;06:00;11;Île-de-France;5090;Définitif;;;5090;5672;Consolidé;10762
2021-10-01T07:30:00+02:00;2021-10-01;07:30;11;Île-de-France;;;;;;7269;Consolidé;
2021-10-01T15:00:00+02:00;2021-10-01;15:00;11;Île-de-France;3887;Définitif;;;3887;7552;Consolidé;11439
2021-10-01T15:30:00+02:00;2021-10-01;15:30;11;Île-de-France;;;;;;7440;Consolidé;
2021-10-01T16:30:00+02:00;2021-10-01;16:30;11;Île-de-France;;;;;;7304;Consolidé;
2021-10-01T17:00:00+02:00;2021-10-01;17:00;11;Île-de-France;4314;Définitif;;;4314;7351;Consolidé;11665
2021-10-02T03:00:00+02:00;2021-10-02;03:00;11;Île-de-France;2511;Définitif;;;2511;5180;Consolidé;7691
2021-10-02T06:30:00+02:00;2021-10-02;06:30;11;Île-de-France;;;;;;5412;Consolidé;
2021-10-02T07:30:00+02:00;2021-10-02;07:30;11;Île-de-France;;;;;;5763;Consolidé;
2021-10-02T11:00:00+02:00;2021-10-02;11:00;11;Île-de-France;4745;Définitif;;;4745;7080;Consolidé;11825
2021-10-02T11:30:00+02:00;2021-10-02;11:30;11;Île-de-France;;;;;;7243;Consolidé;
2021-10-02T15:30:00+02:00;2021-10-02;15:30;11;Île-de-France;;;;;;6943;Consolidé;
2021-10-02T16:00:00+02:00;2021-10-02;16:00;11;Île-de-France;3793;Définitif;;;3793;6879;Consolidé;10672
2021-10-02T17:00:00+02:00;2021-10-02;17:00;11;Île-de-France;3959;Définitif;;;3959;6817;Consolidé;10776
